date,forecast,lower_ci,upper_ci
2024-08-07,85.17413470039222,74.73545656091123,95.6128128398732
2024-08-08,86.25541906250572,70.04749065271403,102.46334747229741
2024-08-09,86.81964988671673,68.27092368271312,105.36837609072035
2024-08-10,87.01917896488605,67.48792903106587,106.55042889870623
2024-08-11,87.0529114074288,66.97628717026136,107.12953564459623
2024-08-12,87.03752515508553,66.53727645090879,107.53777385926227
2024-08-13,87.01928194554274,66.11865166529266,107.91991222579283
2024-08-14,87.00886656732328,65.70649064964246,108.3112424850041
2024-08-15,87.00483573508859,65.2987196726682,108.71095179750898
2024-08-16,87.00395520519672,64.89631230465093,109.1115981057425
2024-08-17,87.00411837693618,64.50020301518603,109.50803373868632
2024-08-18,87.00441771658186,64.11070914068685,109.89812629247686
2024-08-19,87.00460669686244,63.727729296715395,110.28148409700948
2024-08-20,87.00468624740347,63.35099188090348,110.65838061390346
2024-08-21,87.00470698116621,62.98019235220278,111.02922161012964
2024-08-22,87.00470625011206,62.61504373764031,111.39436876258381
2024-08-23,87.00470150915297,62.25528635208641,111.75411666621952
2024-08-24,87.00469814077238,61.90068455755678,112.10871172398797
2024-08-25,87.00469660248208,61.55102189664983,112.45837130831434
2024-08-26,87.00469614363439,61.206097553159985,112.80329473410879
2024-08-27,87.004696114816,60.86572414253377,113.14366808709823
2024-08-28,87.00469618636085,60.52972627501464,113.47966609770705
2024-08-29,87.0046962452624,60.197939482379994,113.8114530081448
2024-08-30,87.00469627446203,59.870209310839186,114.13918323808488
2024-08-31,87.00469628419178,59.54639050815958,114.46300206022397
2024-09-01,87.00469628549531,59.226346284743386,114.78304628624724
2024-09-02,87.00469628449183,58.9099476429017,115.09944492608196
2024-09-03,87.00469628348355,58.597072770042686,115.41231979692442
2024-09-04,87.00469628293892,58.28760649039042,115.72178607548743
2024-09-05,87.00469628273915,57.98143976924591,116.02795279623238
2024-09-06,87.00469628270126,57.67846926396059,116.33092330144194
2024-09-07,87.00469628271361,57.378596916350105,116.63079564907711
2024-09-08,87.00469628273045,57.081729581928585,116.92766298353231
2024-09-09,87.00469628274044,56.78777869194985,117.22161387353103
2024-09-10,87.00469628274443,56.49665994476331,117.51273262072556
2024-09-11,87.00469628274537,56.20829302343109,117.80109954205966
2024-09-12,87.00469628274526,55.92260133692565,118.08679122856486
2024-09-13,87.00469628274499,55.6395117825453,118.36988078294468
2024-09-14,87.0046962827448,55.358954527459744,118.65043803802986
2024-09-15,87.00469628274472,55.08086280753652,118.92852975795292
2024-09-16,87.00469628274469,54.805172741806075,119.2042198236833
2024-09-17,87.00469628274469,54.53182316110519,119.47756940438418
2024-09-18,87.00469628274469,54.260755449596104,119.74863711589327
2024-09-19,87.00469628274469,53.99191339799876,120.01747916749062
2024-09-20,87.00469628274469,53.725243067494716,120.28414949799466
2024-09-21,87.00469628274469,53.4606926633696,120.54869990211978
2024-09-22,87.00469628274469,53.19821241755565,120.81118014793373
2024-09-23,87.00469628274469,52.93775447932,121.07163808616937
2024-09-24,87.00469628274469,52.6792728134186,121.33011975207077
2024-09-25,87.00469628274469,52.42272310510197,121.58666946038741
2024-09-26,87.00469628274469,52.168062671417694,121.84132989407169
2024-09-27,87.00469628274469,51.915250378306766,122.09414218718261
2024-09-28,87.00469628274469,51.66424656303805,122.34514600245133
2024-09-29,87.00469628274469,51.415012961566475,122.5943796039229
2024-09-30,87.00469628274469,51.16751264043835,122.84187992505102
2024-10-01,87.00469628274469,50.92170993290072,123.08768263258867
2024-10-02,87.00469628274469,50.67757037890165,123.33182218658773
2024-10-03,87.00469628274469,50.435060668695954,123.57433189679342
2024-10-04,87.00469628274469,50.194148589794786,123.81524397569459
2024-10-05,87.00469628274469,49.95480297702008,124.0545895884693
2024-10-06,87.00469628274469,49.716993665444505,124.29239890004487
2024-10-07,87.00469628274469,49.480691446015804,124.52870111947357
2024-10-08,87.00469628274469,49.245868023680686,124.76352454180869
2024-10-09,87.00469628274469,49.01249597783832,124.99689658765107
2024-10-10,87.00469628274469,48.780548724966955,125.22884384052242
2024-10-11,87.00469628274469,48.55000048327953,125.45939208220985
2024-10-12,87.00469628274469,48.320826239275135,125.68856632621424
2024-10-13,87.00469628274469,48.0930017160636,125.91639084942578
2024-10-14,87.00469628274469,47.86650334334959,126.14288922213979
2024-10-15,87.00469628274469,47.64130822897124,126.36808433651814
2024-10-16,87.00469628274469,47.41739413189596,126.59199843359342
2024-10-17,87.00469628274469,47.19473943658333,126.81465312890604
2024-10-18,87.00469628274469,46.973323128631336,127.03606943685804
2024-10-19,87.00469628274469,46.75312477162844,127.25626779386093
2024-10-20,87.00469628274469,46.53412448513917,127.4752680803502
2024-10-21,87.00469628274469,46.316302923756176,127.6930896417332
2024-10-22,87.00469628274469,46.09964125715625,127.90975130833313
2024-10-23,87.00469628274469,45.884121151102185,128.12527141438719
2024-10-24,87.00469628274469,45.66972474933616,128.33966781615322
2024-10-25,87.00469628274469,45.45643465631402,128.55295790917535
2024-10-26,87.00469628274469,45.244233920733315,128.76515864475607
2024-10-27,87.00469628274469,45.0331060198108,128.9762865456786
2024-10-28,87.00469628274469,44.82303484426832,129.18635772122104
2024-10-29,87.00469628274469,44.61400468398822,129.39538788150116
2024-10-30,87.00469628274469,44.40600021430241,129.60339235118698
2024-10-31,87.00469628274469,44.19900648288096,129.81038608260843
2024-11-01,87.00469628274469,43.99300889718871,130.01638366830068
2024-11-02,87.00469628274469,43.78799321247991,130.22139935300947
2024-11-03,87.00469628274469,43.58394552030312,130.42544704518627
2024-11-04,87.00469628274469,43.38085223748994,130.62854032799945
2024-11-05,87.00469628274469,43.17870009560314,130.83069246988623
2024-11-06,87.00469628274469,42.97747613082068,131.0319164346687
2024-11-07,87.00469628274469,42.77716767423411,131.23222489125527
2024-11-08,87.00469628274469,42.57776234254059,131.4316302229488
2024-11-09,87.00469628274469,42.37924802910922,131.63014453638016
2024-11-10,87.00469628274469,42.18161289540358,131.8277796700858
2024-11-11,87.00469628274469,41.98484536274305,132.02454720274633
2024-11-12,87.00469628274469,41.78893410438691,132.22045846110245
2024-11-13,87.00469628274469,41.59386803792573,132.41552452756366
2024-11-14,87.00469628274469,41.39963631796572,132.60975624752365
2024-11-15,87.00469628274469,41.20622832909232,132.80316423639707
2024-11-16,87.00469628274469,41.013633679100046,132.99575888638932
2024-11-17,87.00469628274469,40.82184219247653,133.18755037301284
2024-11-18,87.00469628274469,40.630843904129044,133.37854866136033
2024-11-19,87.00469628274469,40.44062905334264,133.56876351214675
2024-11-20,87.00469628274469,40.25118807795955,133.75820448752984
2024-11-21,87.00469628274469,40.062511608769945,133.94688095671944
2024-11-22,87.00469628274469,39.87459046410487,134.1348021013845
2024-11-23,87.00469628274469,39.68741564462238,134.321976920867
2024-11-24,87.00469628274469,39.50097832827861,134.50841423721076
2024-11-25,87.00469628274469,39.315269865475834,134.69412270001354
2024-11-26,87.00469628274469,39.13028177437981,134.87911079110955
2024-11-27,87.00469628274469,38.94600573639942,135.06338682908995
2024-11-28,87.00469628274469,38.762433591821775,135.2469589736676
2024-11-29,87.00469628274469,38.57955733559606,135.4298352298933
2024-11-30,87.00469628274469,38.39736911326037,135.612023452229
2024-12-01,87.00469628274469,38.21586121700525,135.79353134848412
2024-12-02,87.00469628274469,38.03502608186868,135.9743664836207
2024-12-03,87.00469628274469,37.85485628205698,136.1545362834324
2024-12-04,87.00469628274469,37.675344527386706,136.33404803810268
2024-12-05,87.00469628274469,37.496483659842646,136.51290890564673
2024-12-06,87.00469628274469,37.318266650247296,136.69112591524208
2024-12-07,87.00469628274469,37.14068659503754,136.86870597045183
2024-12-08,87.00469628274469,36.96373671314421,137.04565585234516
2024-12-09,87.00469628274469,36.78741034297064,137.22198222251873
2024-12-10,87.00469628274469,36.61170093946642,137.39769162602295
2024-12-11,87.00469628274469,36.43660207129251,137.57279049419685
2024-12-12,87.00469628274469,36.2621074180746,137.74728514741477
2024-12-13,87.00469628274469,36.08821076774102,137.92118179774837
2024-12-14,87.00469628274469,35.914906013942286,138.0944865515471
2024-12-15,87.00469628274469,35.74218715354917,138.2672054119402
2024-12-16,87.00469628274469,35.570048284226296,138.4393442812631
2024-12-17,87.00469628274469,35.39848360207871,138.61090896341068
2024-12-18,87.00469628274469,35.22748739936853,138.78190516612085
2024-12-19,87.00469628274469,35.05705406229925,138.95233850319013
2024-12-20,87.00469628274469,34.88717806886537,139.122214496624
2024-12-21,87.00469628274469,34.717853986764716,139.29153857872467
2024-12-22,87.00469628274469,34.54907647137159,139.4603160941178
2024-12-23,87.00469628274469,34.38084026376832,139.62855230172107
2024-12-24,87.00469628274469,34.21314018883329,139.79625237665607
2024-12-25,87.00469628274469,34.045971153383505,139.96342141210587
2024-12-26,87.00469628274469,33.879328144369694,140.1300644211197
2024-12-27,87.00469628274469,33.713206227122235,140.29618633836714
2024-12-28,87.00469628274469,33.547600543646176,140.4617920218432
2024-12-29,87.00469628274469,33.382506310963585,140.6268862545258
2024-12-30,87.00469628274469,33.21791881950174,140.79147374598764
2024-12-31,87.00469628274469,33.053833431525554,140.95555913396382
